,age,geo,sex,isced11,Frequent drinkers,Non-drinkers,Occasional drinkers,clusters
1579,From 45 to 54 years,Malta,Males,Tertiary education (levels 5-8),0.9556516164676642,-0.482783247771692,-0.24738946988822774,1
1580,From 45 to 54 years,Malta,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7861878620898828,-0.20954781845411127,-0.20740276753845707,1
1590,From 45 to 54 years,Norway,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.075917732699421,-0.2738039787115818,1.0247809941444896,2
1591,From 45 to 54 years,Norway,Females,Tertiary education (levels 5-8),0.5321815010817591,-0.6636892642072283,0.525838648379155,2
1592,From 45 to 54 years,Norway,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.03420897625833793,-0.46799088164131,1.1293497547236866,2
1596,From 45 to 54 years,Norway,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.3188865381600697,-0.4460538950783236,0.6650665164059966,2
1597,From 45 to 54 years,Norway,Males,Tertiary education (levels 5-8),0.9908859305636686,-1.2424414711241887,0.15566249541616958,1
1598,From 45 to 54 years,Norway,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.45310630859817497,-0.8313177404011111,0.7372658696653822,2
1602,From 45 to 54 years,Poland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.094836038340203,0.6540510257054871,1.0027344438890853,2
1603,From 45 to 54 years,Poland,Females,Tertiary education (levels 5-8),-0.7318894390469484,-0.4244099100011285,1.8277920567646195,2
1604,From 45 to 54 years,Poland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.0092949375625657,0.3460741562897103,1.3268135829190721,2
1608,From 45 to 54 years,Poland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.01602107036844825,-0.29356130995847757,0.9310043786887203,2
1609,From 45 to 54 years,Poland,Males,Tertiary education (levels 5-8),0.4610877006493804,-0.8406960932566706,0.7317167874204101,1
1610,From 45 to 54 years,Poland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.14915568797423656,-0.6804706253634387,1.0578297354536434,2
1614,From 45 to 54 years,Portugal,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.1578436304321098,0.9053011548521193,-0.6797884276355811,0
1615,From 45 to 54 years,Portugal,Females,Tertiary education (levels 5-8),0.27302472198983035,0.15965002790696797,0.16130154862029303,2
1616,From 45 to 54 years,Portugal,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.34776956914251356,0.250176196123708,-0.036668100142247646,2
1620,From 45 to 54 years,Portugal,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.7741146145184437,-0.45333318403187767,-1.7676079199523387,1
1621,From 45 to 54 years,Portugal,Males,Tertiary education (levels 5-8),1.5092394319171987,-0.460645389131314,-1.2345641599271922,1
1622,From 45 to 54 years,Portugal,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.490263581937438,-0.9081346778131625,-0.8903041400503201,1
1626,From 45 to 54 years,Romania,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.1773989318551867,1.0685404316630294,0.43645798999666235,0
1627,From 45 to 54 years,Romania,Females,Tertiary education (levels 5-8),-1.0586650030125857,0.9339188178046135,0.5593003361951232,0
1628,From 45 to 54 years,Romania,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.2243843039247027,1.0517115783361435,0.4923466080534886,0
1632,From 45 to 54 years,Romania,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.11553182862265,-0.5588780721660308,-0.4597544056389931,1
1633,From 45 to 54 years,Romania,Males,Tertiary education (levels 5-8),0.412944219425055,-0.46799088164131,0.5593003361951232,1
1634,From 45 to 54 years,Romania,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6250059041605759,-0.3405808589415398,0.1500224576921773,1
1644,From 45 to 54 years,Slovakia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.7079247315354621,0.5676035669232509,0.7871727778006801,2
1645,From 45 to 54 years,Slovakia,Females,Tertiary education (levels 5-8),-1.002355757262636,0.5507292589494799,1.068840401400803,2
1646,From 45 to 54 years,Slovakia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.023256606716068,0.49927363565746846,1.1513326772065784,2
1650,From 45 to 54 years,Slovakia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.4250379796801492,0.031837320433592234,0.09356737694698496,1
1651,From 45 to 54 years,Slovakia,Males,Tertiary education (levels 5-8),-0.2438822766140182,-0.7146050392812464,1.5397998852580812,2
1652,From 45 to 54 years,Slovakia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.48096826560193295,-0.528000021774017,0.5090964472613174,2
1656,From 45 to 54 years,Slovenia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.3062909391354012,1.4806062604683894,-0.23024519491105064,0
1657,From 45 to 54 years,Slovenia,Females,Tertiary education (levels 5-8),0.21804571418782429,-0.34740684144910866,0.72061628192098,2
1658,From 45 to 54 years,Slovenia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.4067374306136606,0.09149937459154428,1.052323359211354,2
1662,From 45 to 54 years,Slovenia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.9521129831533817,-0.04125120765502988,-0.6390970096206491,1
1663,From 45 to 54 years,Slovenia,Males,Tertiary education (levels 5-8),1.1325832506707274,-0.5203740199765416,-0.5116816844252122,1
1664,From 45 to 54 years,Slovenia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0466993364541168,-0.36114325741025344,-0.4943602411928683,1
1668,From 45 to 54 years,Spain,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.2836918026643809,1.085249321641505,-0.4424697615226031,0
1669,From 45 to 54 years,Spain,Females,Tertiary education (levels 5-8),0.5125642872568773,-0.0015338841262776814,0.003027478910282823,1
1670,From 45 to 54 years,Spain,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.27302472198983035,0.5165671248242771,-0.26454452807259027,2
1674,From 45 to 54 years,Spain,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.1121141403295172,0.0700243343606802,-1.0200774574241867,1
1675,From 45 to 54 years,Spain,Males,Tertiary education (levels 5-8),1.3521973486596823,-0.7232617137379818,-0.7497227133897408,1
1676,From 45 to 54 years,Spain,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.2336329829131998,-0.5903770085569402,-0.6332900223392074,1
1680,From 45 to 54 years,Sweden,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.175152837666732,0.4686579624229174,-0.07073483994622551,0
1681,From 45 to 54 years,Sweden,Females,Tertiary education (levels 5-8),0.7381141817564787,-0.6974407667813391,0.24577086411617155,1
1682,From 45 to 54 years,Sweden,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.473028465578872,-0.6470915641341504,0.5871621742527771,2
1686,From 45 to 54 years,Sweden,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.4330788644266705,-0.029814783539029555,0.1443814329538335,1
1687,From 45 to 54 years,Sweden,Males,Tertiary education (levels 5-8),1.108693969887349,-0.740727758699862,-0.32180721900837367,1
1688,From 45 to 54 years,Sweden,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0743543853566677,-1.2048650309703375,-0.0026401257524824523,1
1692,From 45 to 54 years,Türkiye,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.9258069573659296,2.369434704912727,-2.142867551587173,0
1693,From 45 to 54 years,Türkiye,Females,Tertiary education (levels 5-8),-1.7995739303193652,1.8790882297026712,-0.8374705330904996,0
1694,From 45 to 54 years,Türkiye,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.6822473031195415,2.116961964225842,-1.5010548781628343,0
1698,From 45 to 54 years,Türkiye,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.1773989318551867,1.8888116904584766,-1.2405638867007152,0
1699,From 45 to 54 years,Türkiye,Males,Tertiary education (levels 5-8),-0.8117099249556,1.700411258447401,-1.0972078423116893,0
1700,From 45 to 54 years,Türkiye,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.9211153380191173,1.7417285955014912,-1.0972078423116893,0
1704,From 45 to 54 years,United Kingdom,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.40081115753351126,0.25997881489165703,-0.12190906114472197,1
1705,From 45 to 54 years,United Kingdom,Females,Tertiary education (levels 5-8),1.2535922552380423,-0.6804706253634387,-0.6042774896773558,1
1706,From 45 to 54 years,United Kingdom,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.9556516164676642,-0.4172587019705207,-0.2988873919783364,1
1707,From 45 to 54 years,United Kingdom,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.1833735632498086,-0.1969788505724464,-0.8668049252853357,1
1708,From 45 to 54 years,United Kingdom,Males,Tertiary education (levels 5-8),1.627870121302147,-0.8983011621284934,-1.15081446753281,1
1709,From 45 to 54 years,United Kingdom,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.391102996365472,-0.6974407667813391,-0.8374705330904993,1
1710,From 55 to 64 years,Austria,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.3342761603347085,0.39691401772494295,0.6316983950147366,2
1711,From 55 to 64 years,Austria,Females,Tertiary education (levels 5-8),0.6819492743434235,-0.859639288893319,0.43645798999666235,1
1712,From 55 to 64 years,Austria,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.07882555631358922,-0.09362997878506188,0.6817397638387319,2
1716,From 55 to 64 years,Austria,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.7603701042957381,-0.22857391546810585,-0.15037834175605658,1
1717,From 55 to 64 years,Austria,Males,Tertiary education (levels 5-8),1.534434670726815,-1.2943863843749555,-0.7672423525831773,1
1718,From 55 to 64 years,Austria,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.2502713553810596,-0.5666933960793833,-0.6797884276355811,1
1722,From 55 to 64 years,Belgium,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.5594810214349759,0.28909603001860074,-0.39068746395156734,1
1723,From 55 to 64 years,Belgium,Females,Tertiary education (levels 5-8),1.1833735632498086,-0.869206198207635,-0.36196508963214585,1
1724,From 55 to 64 years,Belgium,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.1325832506707274,-0.5588780721660308,-0.48858918704305226,1
1728,From 55 to 64 years,Belgium,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.4265074891409708,-0.3337826481380655,-1.1806732408510168,1
1729,From 55 to 64 years,Belgium,Males,Tertiary education (levels 5-8),1.737913306348016,-0.9481769164848688,-1.3368986663515738,1
1730,From 55 to 64 years,Belgium,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.8636172606135553,-1.376738496509531,-1.3731967686510196,1
1734,From 55 to 64 years,Bulgaria,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.1928961410917616,1.5614634450429952,-0.4770511906457781,0
1735,From 55 to 64 years,Bulgaria,Females,Tertiary education (levels 5-8),-0.26869651135355416,0.6215315718268826,0.26825973178694323,2
1736,From 55 to 64 years,Bulgaria,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.5805585475437627,0.9586678522159507,0.09921739911435432,0
1740,From 55 to 64 years,Bulgaria,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.8409912511238903,-0.11740966805640461,-0.3791946550362693,1
1741,From 55 to 64 years,Bulgaria,Males,Tertiary education (levels 5-8),0.9237027141632309,-0.6636892642072283,-0.06505433063602883,1
1742,From 55 to 64 years,Bulgaria,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0949883436048122,-0.2607587187533571,-0.6623400822009013,1
1746,From 55 to 64 years,Croatia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.9748682172208483,1.7417285955014912,-1.0497020416198177,0
1747,From 55 to 64 years,Croatia,Females,Tertiary education (levels 5-8),0.011487613753437846,1.0142551082111653,-0.6681546599200702,0
1748,From 55 to 64 years,Croatia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.6433438492966113,1.4692497448868234,-0.7614008397861363,0
1752,From 55 to 64 years,Croatia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.7566689518684329,0.43310130579217637,-0.8668049252853357,1
1753,From 55 to 64 years,Croatia,Males,Tertiary education (levels 5-8),0.8699378357560649,0.08615365329225981,-0.6332900223392074,1
1754,From 55 to 64 years,Croatia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.8191537330237396,0.250176196123708,-0.7380510754937991,1
1758,From 55 to 64 years,Cyprus,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2647350905126693,1.934532941885343,-1.2886500263846419,0
1759,From 55 to 64 years,Cyprus,Females,Tertiary education (levels 5-8),-0.7744885147684221,1.4947309072720725,-0.6914283845499181,0
1760,From 55 to 64 years,Cyprus,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.0302798595161862,1.5887658586424305,-0.6623400822009013,0
1764,From 55 to 64 years,Cyprus,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.5046895315163783,0.5294435186685746,-0.6100770275034855,1
1765,From 55 to 64 years,Cyprus,Males,Tertiary education (levels 5-8),0.6364586299018884,0.2353793596476324,-0.436710890265377,1
1766,From 55 to 64 years,Cyprus,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5633655073617707,0.042828275439507395,-0.11621858689146601,1
